workload,group,score
sdss,cross,0.716887
sdss,cross,0.723545
sdss,cross,0.724407
sdss,cross,0.694673
sdss,cross,0.654461
sdss,cross,0.662795
sdss,cross,0.741051
sdss,cross,0.637013
sdss,cross,0.592809
sdss,cross,0.514769
sdss,cross,0.487232
sdss,cross,0.787900
sdss,cross,0.616043
sdss,cross,0.662925
sdss,cross,0.707254
sdss,cross,0.931750
sdss,cross,0.796125
sdss,cross,0.777459
sdss,cross,0.760832
sdss,cross,0.779217
sdss,cross,0.819623
sdss,cross,0.718254
sdss,cross,0.743457
sdss,cross,0.594149
sdss,cross,0.761192
sdss,cross,0.642384
sdss,cross,0.577235
sdss,cross,0.567829
sdss,cross,0.498085
sdss,cross,0.627203
sdss,cross,0.565471
sdss,cross,0.669681
sdss,cross,0.648706
sdss,cross,0.687808
sdss,cross,0.693645
sdss,cross,0.679810
sdss,cross,0.600907
sdss,cross,0.575133
sdss,cross,0.777929
sdss,cross,0.738596
sdss,cross,0.492436
sdss,cross,0.481471
sdss,cross,0.478765
sdss,cross,0.552992
sdss,cross,0.756808
sdss,cross,0.598724
sdss,cross,0.518250
sdss,cross,0.500230
sdss,cross,0.751928
sdss,cross,0.516612
sdss,cross,0.735481
sdss,cross,0.707513
sdss,cross,0.822093
sdss,cross,0.784021
sdss,cross,0.671103
sdss,cross,0.740072
sdss,cross,0.803324
sdss,cross,0.830573
sdss,cross,0.842957
sdss,cross,0.786178
sdss,cross,0.862529
sdss,cross,0.861902
sdss,cross,0.773615
sdss,cross,0.773295
sdss,cross,0.784861
sdss,cross,0.839430
sdss,cross,0.791145
sdss,cross,0.678353
sdss,cross,0.810462
sdss,cross,0.643338
sdss,cross,0.729676
sdss,cross,0.769475
sdss,cross,0.752636
sdss,cross,0.648105
sdss,cross,0.762090
sdss,cross,0.677317
sdss,cross,0.749393
sdss,cross,0.724067
sdss,cross,0.734416
sdss,cross,0.833695
sdss,cross,0.748071
sdss,cross,0.717352
sdss,cross,0.815553
sdss,cross,0.787872
sdss,cross,0.737732
sdss,cross,0.706697
sdss,cross,0.755610
sdss,cross,0.533745
sdss,cross,0.841732
sdss,cross,0.692247
sdss,cross,0.460632
sdss,cross,0.660969
sdss,cross,0.448042
sdss,cross,0.518635
sdss,cross,0.540311
sdss,cross,0.471257
sdss,cross,0.529865
sdss,cross,0.768756
sdss,cross,0.675742
sdss,cross,0.759993
sdss,cross,0.649380
sdss,cross,0.913668
sdss,cross,0.502355
sdss,cross,0.562214
sdss,cross,0.681433
sdss,cross,0.446438
sdss,cross,0.556322
sdss,cross,0.761563
sdss,cross,0.650538
sdss,cross,0.727123
sdss,cross,0.783618
sdss,cross,0.794521
sdss,cross,0.673034
sdss,cross,0.708114
sdss,cross,0.630269
sdss,cross,0.569793
sdss,cross,0.535616
sdss,cross,0.642286
sdss,cross,0.783891
sdss,cross,0.527930
sdss,cross,0.461903
sdss,cross,0.626387
sdss,cross,0.582008
sdss,cross,0.790251
sdss,cross,0.832757
sdss,cross,0.753555
sdss,cross,0.742917
sdss,cross,0.753445
sdss,cross,0.760960
sdss,cross,0.650634
sdss,cross,0.772250
sdss,cross,0.587734
sdss,cross,0.549302
sdss,cross,0.734731
sdss,cross,0.721658
sdss,cross,0.767829
sdss,cross,0.786302
sdss,cross,0.743698
sdss,cross,0.782968
sdss,cross,0.819676
sdss,cross,0.784787
sdss,cross,0.798317
sdss,cross,0.745813
sdss,cross,0.779385
sdss,cross,0.738456
sdss,cross,0.722982
sdss,cross,0.790920
sdss,cross,0.757063
sdss,cross,0.581171
sdss,cross,0.740914
sdss,cross,0.759243
sdss,cross,0.820514
sdss,cross,0.814386
sdss,cross,0.850384
sdss,cross,0.786590
sdss,cross,0.862751
sdss,cross,0.814333
sdss,cross,0.768802
sdss,cross,0.575566
sdss,cross,0.811020
sdss,cross,0.792275
sdss,cross,0.745145
sdss,cross,0.780480
sdss,cross,0.823769
sdss,cross,0.736608
sdss,cross,0.789629
sdss,cross,0.555603
sdss,cross,0.651171
sdss,cross,0.784539
sdss,cross,0.697920
sdss,cross,0.645683
sdss,cross,0.764496
sdss,cross,0.684160
sdss,cross,0.752327
sdss,cross,0.825350
sdss,cross,0.610847
sdss,cross,0.545844
sdss,cross,0.762354
sdss,cross,0.678728
sdss,cross,0.803075
sdss,cross,0.752992
sdss,cross,0.638228
sdss,cross,0.615364
sdss,cross,0.698191
sdss,cross,0.698243
sdss,cross,0.680104
sdss,cross,0.758214
sdss,cross,0.682556
sdss,cross,0.454936
sdss,cross,0.464640
sdss,cross,0.503620
sdss,cross,0.741384
sdss,cross,0.780290
sdss,cross,0.783619
sdss,cross,0.536502
sdss,cross,0.802053
sdss,cross,0.640473
